gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
FLNA,42575.6614709272,-0.0859227967432871,0.0107882638477688,-7.96446934888948,1.6593430410834601e-15,2.82692851509206e-14,chrX,154348849,154348851,down
SON,41813.9498116242,0.0504195555203663,0.0107704326336728,4.68129342945184,2.85070556959602e-06,1.98451838959403e-05,chr21,33576418,33577514,up
ABCC4,32989.4246622943,-0.467387350085067,0.0126707837399398,-36.8870118595589,7.46444657675704e-298,4.40110260988705e-295,chr13,95096135,95096137,down
ZNF253,6138.31979453252,0.156262060344168,0.0303857530271034,5.14260943952207,2.70948511364272e-07,2.13128350499472e-06,chr19,19892745,19892747,up
SPRED1,1978.02647234413,-0.158286779605443,0.0633123614995941,-2.50009280741262,0.0124160775165324,0.0386357106933676,chr15,38351662,38351664,down
ATP6V1C1,7934.97522445325,-0.125141282558189,0.0262255317653799,-4.77173479942119,1.82645894078688e-06,1.30224025741382e-05,chr8,103068745,103068747,down
PRDX6,21821.6236166923,0.0749605471845665,0.0148639152001429,5.04312263459669,4.57995511507192e-07,3.49318173877899e-06,chr1,173487861,173487863,up
HNRNPR,24827.7153391412,0.0816996076877152,0.0141131293181679,5.78890803349637,7.08454712520994e-09,6.76098125017396e-08,chr1,23310454,23310456,up
DDX18,11707.9944084228,0.187121542677388,0.0211991250350267,8.82685216338941,1.07662960846086e-18,2.3397714936438602e-17,chr2,117830722,117830724,up
C6orf201,164.478441266158,-0.784492230526464,0.214348251916083,-3.65989563018966,0.0002523179979209,0.0012325952340797,chr6,4130485,4130765,down
FAT1,42201.377639018,-0.332130890209771,0.0109550362760891,-30.3176440350722,6.71143408684409e-202,1.9785599489498401e-199,chr4,186588592,186588594,down
MGAT4B,5656.35617247641,-0.139962709096422,0.0330345596094627,-4.23685712027261,2.26670274013621e-05,0.0001341717846311,chr5,179798045,179798047,down
GNB2,3489.17840592827,-0.273791934122624,0.042932912686642,-6.37720380447914,1.80350393325605e-10,2.05178832540984e-09,chr7,100678799,100678801,down
SELENBP1,26878.0104334995,-0.0575872644363269,0.0135423750333271,-4.25237554672704,2.1151476687144e-05,0.0001261923340758,chr1,151364543,151364545,down
CYCS,31649.3463036345,0.0549565551147434,0.0123983839146628,4.43255794408411,9.31216651229311e-06,5.94269600344503e-05,chr7,25123701,25123703,up
ZSWIM6,2229.24072982172,0.26582390017971,0.0543528388080488,4.89070867334984,1.00473578414647e-06,7.40098966258029e-06,chr5,61544315,61544317,up
RPL31,117569.556429866,0.0994480810321462,0.0074542976566042,13.3410397080184,1.335833520325e-40,6.23985816490363e-39,chr2,101006379,101006381,up
TBC1D16,17045.9141099689,-0.116298488092513,0.0170429839268704,-6.82383370139507,8.864249045535759e-12,1.14928197202547e-10,chr17,79940859,79940861,down
UHRF2,6237.17882296666,-0.0971294424703623,0.030284244841469,-3.20725984678873,0.0013400589424068,0.0055488669673219,chr9,6506177,6506179,down
UQCRFS1,4653.04217814691,-0.122031191722397,0.035859411176764,-3.40304505059664,0.0006663929165749,0.0029551845460016,chr19,29207548,29207550,down
EIF5,26552.7330295816,-0.040373201952969,0.0135263047382954,-2.98479168805544,0.0028377150218192,0.0108309184944809,chr14,103341050,103341052,down
HLA-A,9386.43895654751,-0.0583546285106479,0.0243271687565985,-2.39874311287539,0.0164514516207965,0.0489787344521672,chr6_GL000256v2_alt,1243283,1243285,down
DIS3L,10463.0246242346,0.152877458964195,0.0223741948980279,6.83275799021803,8.329741564575919e-12,1.0819887486323201e-10,chr15,66333310,66333312,up
ARPC2,8577.64736227413,-0.159848900458366,0.0251639609497376,-6.35229488623227,2.12126176190859e-10,2.3892384346546803e-09,chr2,218253913,218253915,down
NOL9,7631.05133457686,0.0906403651759919,0.0271910188524631,3.33346704173909,0.0008577083269588,0.0037280072506053,chr1,6525854,6525856,up
PDHX,17946.1289106564,0.0451021145385761,0.0165316294361207,2.72823164303637,0.0063674876284279,0.0217395517948418,chr11,34995170,34995172,up
LMBR1,9839.80080474921,0.0905082883422812,0.0232131224409207,3.8990139552588,9.65852085871954e-05,0.0005120375346563,chr7,156684078,156684080,up
USP43,2487.4756964483,-1.26854997905262,0.0534869384447023,-23.7170048602448,2.40761867215756e-124,4.5346828907123197e-122,chr17,9728988,9728990,down
CCT8,54655.901200955,-0.0745844238647926,0.0097659534182379,-7.63718816490625,2.2201692079727102e-14,3.51725638192966e-13,chr21,29056475,29056477,down
MRPL17,9300.85560069648,0.13769425273552,0.0261389711441306,5.2677763013805,1.38086230407934e-07,1.13215681412454e-06,chr11,6682118,6682120,up
SMC5,15219.1034134706,0.0557311660141316,0.0181555575314544,3.06964773279903,0.00214311384163,0.0084509353900391,chr9,70352329,70352331,up
FAM104A,4159.25676848788,-0.172850291298745,0.0387186602656575,-4.46426322896453,8.03447402096039e-06,5.18095588198972e-05,chr17,73209529,73209531,down
ZNF440,3254.30493658702,0.166683190455278,0.0442827451231268,3.76406634213441,0.0001671725016138,0.000846221087863,chr19,11832962,11832964,up
ZNF24,58490.7124528987,0.174401584580362,0.0094224230098048,18.5092077057973,1.74041660050234e-76,1.78801435753123e-74,chr18,35339060,35339062,up
ADAM9,78569.6638002899,-0.117363556678015,0.0083586177265317,-14.0410245470949,8.743930410871961e-45,4.63189219929042e-43,chr8_KI270822v1_alt,9290,10943,down
SLC35A4,3783.16055520676,-0.22556643853891,0.0418830681119425,-5.38562356358493,7.21939178324129e-08,6.14577350737822e-07,chr5,140568142,140568144,down
APLP2,63440.284762224,-0.118621309597687,0.0095146163843952,-12.467271911481,1.12615837592681e-35,4.64189475256639e-34,chr11,130143347,130144811,down
RAB3D,8445.70065725224,0.0873330728755111,0.0258540829863328,3.37792189039069,0.0007303582310369,0.0032188456194643,chr19,11325398,11325400,up
PIK3R3,54419.0871409935,0.349837493876972,0.0096932804776974,36.0907222979763,3.17097801045873e-285,1.79173469999295e-282,chr1,46043673,46043675,up
SRSF8,8476.69351307047,-0.334553879973493,0.025732701665339,-13.001117578887,1.20568349001446e-38,5.34322673466864e-37,chr11,95068073,95068075,down
SLC4A4,20151.7254509781,-0.256480777785403,0.0155468068706792,-16.4973283529441,3.83488078431879e-61,2.92161900652512e-59,chr4,71567045,71567047,down
EEF2KMT,1234.07664693997,0.220408522726915,0.0736839454137042,2.9912692851803,0.0027782038342986,0.0106217147439875,chr16,5085632,5085634,up
FAM168B,28787.2673812954,0.0678878847886671,0.0131039538329346,5.18071764096436,2.21033862872267e-07,1.76009407775151e-06,chr2,131052903,131052905,up
SRPK1,16523.2640575265,0.122392864092571,0.0177225959909457,6.90603476799337,4.9838788343655894e-12,6.59379325588603e-11,chr6,35921044,35921180,up
TARSL2,11911.8426179404,0.280399541300632,0.0210241721467366,13.3370074856506,1.41007140884095e-40,6.54862273126441e-39,chr15,101654582,101654584,up
USP8,13094.9182191271,0.0900678398981563,0.0195917377725485,4.59723588299336,4.28132825771753e-06,2.90150387320877e-05,chr15,50499086,50499088,up
RNF169,19028.4425128096,0.140692460771337,0.0162310772242753,8.66809139204369,4.39423961601029e-18,9.139614023422631e-17,chr11,74836728,74836730,up
UBE2N,11243.7510068481,0.137301799639943,0.021402136492076,6.41533146425719,1.40516790068311e-10,1.62450826096877e-09,chr12,93410039,93410041,up
RBBP8,6186.62902943153,0.073484127916136,0.0300511227161125,2.44530391128235,0.0144730126759218,0.0439965310240249,chr18,23026238,23026240,up
CC2D1B,4479.73827144555,-0.105400016997613,0.036522381891582,-2.8859020561829,0.0039029359675105,0.0143082518763476,chr1,52353519,52353521,down
MAP3K2,14128.1238611321,0.0625701305924637,0.0189768393518084,3.29718397423757,0.0009765950867478,0.0041843936718445,chr2,127307579,127307581,up
SREK1IP1,3923.25308659056,0.206178922322695,0.0397885306385472,5.18186821714268,2.196744059962e-07,1.75029648631873e-06,chr5,64724384,64724386,up
BLZF1,10024.8260740342,0.126059576187977,0.0230880587597117,5.45994695785982,4.76276854554503e-08,4.14025027218821e-07,chr1,169387180,169387182,up
SSX2IP,16236.4866696789,-0.0835832186592231,0.0175986969577509,-4.74939814350351,2.04022923005733e-06,1.44478060515966e-05,chr1,84647433,84647435,down
GTF2IP4,5638.97791813511,0.11926828578607,0.0326519141681288,3.65271956712683,0.0002594775595181,0.0012666577338464,chr7,73206152,73207296,up
KIAA0930,9220.35518555289,-0.0836039170898029,0.0239269789221413,-3.49412758551137,0.0004756136640045,0.0021885975220788,chr22,45197176,45197178,down
TSTD2,7864.72994825246,0.132505661897888,0.0275316544769507,4.81284777160125,1.48794629947158e-06,1.07329998761352e-05,chr9,97602469,97602471,up
NUP58,11850.6548520883,0.102521645684403,0.0216989625445705,4.72472568556307,2.30426185882019e-06,1.61907228328812e-05,chr13,25340132,25340134,up
MAP2K4,8533.58467899189,-0.124155650239845,0.0255275837783444,-4.86358800417176,1.15276736019156e-06,8.45466639889551e-06,chr17,12141258,12141260,down
SEC11A,27190.126950638,0.0745975706142871,0.0137577870668423,5.42220709274349,5.88676251381669e-08,5.068595965071e-07,chr15,84716025,84716460,up
COPG1,24714.8212336416,-0.0603735765631724,0.0141839685785932,-4.25646575770688,2.07683827846405e-05,0.0001242895140964,chr3,129277422,129277424,down
GUCY1A3,45081.3386673782,-0.440194130162848,0.0104646399533544,-42.0649092682589,0.0,0.0,chr4,155730229,155730231,down
KNTC1,6390.34019786095,-0.138822435660751,0.0299322340206654,-4.63789089597879,3.51982492952196e-06,2.41682763894923e-05,chr12,122626226,122626228,down
CREB3,4241.42149610182,0.100835415027633,0.037624413787844,2.68005278690115,0.0073610551120547,0.0246294765296262,chr9,35736724,35736726,up
ZMIZ2,1168.56256167461,-0.193311612497926,0.0756348679316968,-2.55585311092893,0.010592782412675,0.0337203573470154,chr7,44767621,44767623,down
TGFBR3,3105.0470340625,-0.41730533897499,0.0449250338922973,-9.28892652536296,1.55852200891593e-20,3.68245018934755e-19,chr1,91885878,91886279,down
AGA,11524.1539606975,-0.058983076954717,0.0218564625410622,-2.69865614547205,0.0069620069130269,0.023503055949106,chr4,177431708,177431710,down
SLC25A30,6116.5684612643,-0.16055720157311,0.0304048636066798,-5.28064205944459,1.28731966385069e-07,1.05994790294349e-06,chr13,45395974,45395976,down
SDHC,2931.77866811355,0.113746566105314,0.0460181542302657,2.47177593295351,0.0134443752463308,0.0412597140242539,chr1,161362329,161364745,up
COX11,6606.81796542477,-0.102854031413271,0.0295553842448846,-3.48004379036531,0.0005013318331962,0.0022883073005634,chr17,54968281,54968703,down
PSMA4,43962.7593340057,0.0261972222404697,0.010580787137078,2.47592375700173,0.0132891953694886,0.040892847380448,chr15,78548942,78548944,up
RPS16P5,312.623325847854,-0.949360995679912,0.176778917269105,-5.37032928103486,7.85930040628296e-08,6.66541418446549e-07,chr6,53334460,53337617,down
TBC1D19,1777.45152803914,0.173510137333657,0.0621299692756867,2.79269633248566,0.0052270736381896,0.0183714529803562,chr4,26754945,26754947,up
BLOC1S6,37780.8609519745,0.124840080659744,0.0116876819838428,10.6813379104877,1.2446476663939001e-26,3.73421836370966e-25,chr15,45606395,45609716,up
ZBTB7B,6830.55164600375,0.0944584906557605,0.0284628514848534,3.3186587333327,0.0009045089774275,0.0039051404784766,chr1,155016220,155018525,up
RHOT1,13088.4084404078,0.185692588356611,0.0200474339106516,9.26266120562936,1.99399256198737e-20,4.694537002276181e-19,chr17,32224616,32225771,up
RPL37A,96875.342863031,0.0758179133616974,0.0087828481670514,8.6324973311193,6.0026744838100194e-18,1.2259377812492099e-16,chr2,216501402,216501404,up
ZNF736,9800.40546794687,0.175677309271174,0.0233412720209176,7.52646681439375,5.2131721569503603e-14,8.070442689660999e-13,chr7,64336994,64336996,up
NCK2,2481.80160355191,0.234373262276807,0.0537338355292582,4.36174451289988,1.29029489396949e-05,8.00809567831589e-05,chr2,105893174,105893176,up
ZNF568,4497.4532442615,0.0996868637336389,0.0367362484125996,2.71358312405817,0.0066559867144026,0.0225923407141181,chr19,36951086,36951088,up
USP7,15045.8370076426,-0.0487740617840715,0.0185447173322687,-2.63007846979702,0.0085365161567053,0.0280843511890055,chr16,8893998,8894000,down
BTF3,32813.1747445282,-0.0528588733759112,0.012078677977975,-4.37621347901626,1.20758748051989e-05,7.51886768747945e-05,chr5,73505236,73505238,down
NARS2,4795.20711120715,0.210500812556133,0.0365702052428529,5.75607413626075,8.609258827217441e-09,8.14725463753634e-08,chr11,78436670,78436672,up
ATAD3A,3579.50106107341,-0.147445394004625,0.0413042521241524,-3.56973886275519,0.0003573372617956,0.001690216465717,chr1,1534070,1534072,down
EDEM1,9928.6998457874,-0.0771120982056333,0.0232471062869913,-3.31706222932288,0.0009096935227518,0.0039250250913259,chr3,5215916,5215918,down
DUXAP10,8434.44014798143,0.120188472785202,0.0258934027742637,4.64166389535565,3.45614722356927e-06,2.37912753801131e-05,chr14,19337580,19337674,up
RAB27B,2200.04924152398,0.215294574120275,0.0543023588761138,3.96473704966392,7.34768975983298e-05,0.0003972967337842,chr18,54889411,54889413,up
NDUFS4,5228.59413167432,-0.0986905269552026,0.0337574862622852,-2.92351528157067,0.0034610323609475,0.0128871663500301,chr5,53683219,53683221,down
ADI1,15262.4366446408,-0.0917416225372412,0.0181001065465095,-5.06856809386754,4.0081959023108e-07,3.08836049041118e-06,chr2_KI270769v1_alt,108433,108435,down
C17orf80,5618.37053512944,0.0991790372884677,0.0322908844656086,3.07142523129393,0.0021303951215777,0.0084130134664285,chr17,73247241,73248956,up
TBCB,6033.77704345561,-0.119857400653025,0.0308042526706753,-3.89093681104381,9.98579376111488e-05,0.0005271208610139,chr19,36125780,36125782,down
THNSL1,5885.03027967533,0.223044479536265,0.0310991837363274,7.17203645688372,7.38902572978043e-13,1.04269071718577e-11,chr10,25025453,25025455,up
FKTN,10484.4861229851,0.17584880594683,0.023645753852286,7.43680269385152,1.03151440361663e-13,1.5752665346222e-12,chr9,105635262,105635264,up
HEXA,4946.34715650634,-0.0907867965518596,0.0363311911814929,-2.4988665000917,0.0124591236521158,0.0387252293940733,chr15,72344077,72344079,down
LONP2,38727.496860443,0.0689737120111183,0.0111646806370984,6.17784908078159,6.49807844748465e-10,6.88440951768276e-09,chr16,48351800,48351802,up
POTEJ,486.949489416558,-0.307619834013147,0.120100102993188,-2.5613619501275,0.0104262668755325,0.0332527293271628,chr2,130657875,130657877,down
UBR7,6219.30265777252,-0.097479706147185,0.0300565435642048,-3.24321078167073,0.001181907377285,0.00496987471112,chr14_KI270847v1_alt,341505,343777,down
CPEB4,22446.5303133875,0.380346041453085,0.0154691491188665,24.5873925275701,1.7232450757142401e-133,3.48789947339713e-131,chr5,173956135,173956137,up
FAM173A,387.945840394737,-0.535570587899553,0.139045913568236,-3.8517535262676,0.0001172750297738,0.0006116794918318,chr16,722555,722557,down
HSPA8,431774.045422814,0.20449290172059,0.0062717982723003,32.6051465372765,3.46716190274851e-233,1.2373205937677e-230,chr11,123057734,123057736,up
MCL1,57244.9212671461,0.28541534667295,0.0095214346703896,29.9760862258029,2.01192005149017e-197,5.68409329547045e-195,chr1,150577364,150577366,up
SYNGR2,11631.0626399155,-0.12910619167517,0.0220460573913064,-5.85620319241667,4.7356876611448905e-09,4.58064624627574e-08,chr17,78171934,78171936,down
HDDC2,6894.6605347209,0.157665344993076,0.0303781134415956,5.19009665614029,2.10184946427946e-07,1.68061206280034e-06,chr6,125276146,125276148,up
IRGQ,5996.49737549475,0.127882333030017,0.0307413805597167,4.15994111850634,3.18329650085889e-05,0.0001842453429285,chr19,43592026,43592028,up
TRMT6,1843.46708029599,-0.156470728175017,0.0604018605864004,-2.59049517110813,0.0095837966133015,0.0309221665174832,chr20,5938535,5938537,down
CD200,245.901829683847,0.481327665748151,0.172909107232708,2.78370337717585,0.0053742157791715,0.0188028225442069,chr3,112361548,112361550,up
STT3B,28709.7817613685,-0.0335646005065326,0.0130050646328261,-2.58088686632222,0.0098546870866031,0.031623145192008,chr3,31636062,31636064,down
TOMM70A,22558.1522666432,0.145444595200086,0.0151638204944991,9.5915534777564,8.6768592016842e-22,2.1749886808510103e-20,chr3,100365564,100365566,up
SDF4,13442.9104667926,-0.166596320536385,0.0200651529106383,-8.30276854994999,1.01712903416027e-16,1.9183987249301002e-15,chr1,1217512,1217514,down
SLC43A2,2754.60098838957,-0.256517262003256,0.0505181941720171,-5.07772033833595,3.81990395695309e-07,2.9584076276551e-06,chr17_KI270861v1_alt,5632,5634,down
NFKBIA,3104.26067877084,-0.372994622284854,0.0456354147152595,-8.17335888393127,2.99920118892637e-16,5.47404674603371e-15,chr14,35402013,35402015,down
ECE1,2320.24276909728,-0.149254205381294,0.0526599801335679,-2.83430044984298,0.0045926130686017,0.0164763031278593,chr1,21219955,21219957,down
SNORD141B,5191.04045332099,-0.368173860364332,0.0903647029611924,-4.07431052501158,4.61508692111771e-05,0.0002592592946863,chr9,133020430,133020534,down
MEX3A,5845.26915448479,0.229185824978211,0.0319581774992475,7.1714297532645,7.42185179548601e-13,1.0462342224385199e-11,chr1,156076574,156076576,up
RPL13AP20,3096.65263099125,0.195519290053837,0.0447633082043962,4.36784719219289,1.25477231186486e-05,7.80548959688046e-05,chr12,12875477,12876136,up
LATS2,1620.23786528103,-0.257768792885975,0.0646877730257998,-3.98481476218338,6.75327859208915e-05,0.0003676823081917,chr13,20974870,20974872,down
TSR1,15697.8076796534,0.148420804504737,0.0183190102446094,8.10201001707566,5.40584914400743e-16,9.60795809199015e-15,chr17,2324196,2324198,up
UBLCP1,5094.74644410262,0.197748681757317,0.0339825690181957,5.81912102205791,5.915789121632711e-09,5.68964654457171e-08,chr5,159284929,159284931,up
TRAPPC6B,6266.26876985217,-0.0824592117859403,0.0327500376780963,-2.51783563110494,0.0118078410170538,0.0370135998952933,chr14,39150350,39150352,down
MKNK2,17255.4661391553,0.183184477576635,0.0172200792768781,10.6378417097418,1.98678107399777e-26,5.89556633358505e-25,chr19,2037739,2037741,up
TMEM259,3333.43114600568,-0.299754137542322,0.0434278564994281,-6.90234705795966,5.1150280602299195e-12,6.747557930425869e-11,chr19,1010350,1010352,down
RPE,5988.54940113175,0.110469966140018,0.0315181698842726,3.50496131423994,0.0004566736363753,0.0021093157979857,chr2,210019789,210019791,up
FRA10AC1,1060.67835498869,0.248151380893493,0.0796601094945433,3.11512728852691,0.0018386554748599,0.0073769251167385,chr10,93669826,93669828,up
MTIF3,3074.98967237561,0.174927554974503,0.0472389501167989,3.70303646761819,0.0002130342448631,0.001053594965204,chr13,27435675,27435677,up
BIVM,4086.72335261292,0.16028324551494,0.0383471142904938,4.17979940552331,2.91766347168127e-05,0.0001698859353347,chr13,102839863,102839865,up
AR,59683.8825657014,-0.068757229353627,0.009460211967519,-7.26804320978218,3.64732136017453e-13,5.30132100378636e-12,chrX,67723839,67723841,down
DEGS1,9005.91170207491,-0.714610647565928,0.0248427860737173,-28.7653182475358,5.82729716889779e-182,1.58047953814846e-179,chr1,224192476,224192478,down
GTF3C6,22352.3470180685,0.0942364236931088,0.0146848908486363,6.41723691816611,1.38769878514379e-10,1.60705236766311e-09,chr6,110967788,110967790,up
