gene_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
OR4D2|OR4D2,0.0,0.0,0.0,0.0
URM1|URM1,5.728145,5.436263,4.856798,5.631427
DUOX1|DUOX1,0.235777,0.2499,0.23866,0.251067
TCHP|TCHP,5.336463,5.431882999999999,5.891718999999999,5.654936
SLC25A22|SLC25A22,1.7594889999999999,1.881309,1.6235979999999999,1.5014480000000001
DEFA3|DEFA3,0.0,0.0,0.0,0.0
TNFAIP8|TNFAIP8,7.825849,7.7679849999999995,4.244344,3.803532
FLJ26850|FLJ26850,0.02045,0.015848,0.0,0.018437
CXorf65|CXorf65,0.0,0.0,0.0,0.0
FMR1NB|FMR1NB,0.435708,0.251754,0.471375,0.371168
CCDC159|CCDC159,9.949099,9.735859,9.310973,9.376374
BEND5|BEND5,0.24181399999999997,0.227397,0.211615,0.185099
KRT28|KRT28,0.0,0.0,0.0,0.0
OSGEPL1|OSGEPL1,4.945149,5.180784,5.462445,5.817251
CRAMP1|CRAMP1,4.665802,4.885283,4.130928,4.322781
CDO1|CDO1,0.0,0.0,0.0,0.0
CASP6|CASP6,8.702117999999999,9.034209,9.151803999999998,9.035731
NISCH|NISCH,16.109594,16.383217000000002,14.373808,15.190460000000002
GGT1|GGT1,1.353757,1.292784,1.3462930000000002,1.5732309999999998
LINC00301|LINC00301,0.0,0.0,0.0,0.0
PRDM11|PRDM11,0.44374899999999995,0.16294,0.167509,0.358387
CCDC92|CCDC92,2.976311,3.267264,2.6873959999999997,2.7973990000000004
PPP4R3B|PPP4R3B,16.521873999999997,16.615005,16.373425,16.86971
SLC7A11-AS1|SLC7A11-AS1,0.443262,0.455517,0.462677,0.373609
LOC101241902|LOC101241902,0.009486,0.024684,0.030219,0.050315
WWP1|WWP1,24.913954,24.439342,21.448519,21.96734
WISP2|WISP2,0.047485,0.019683,0.039439,0.042521
PSMA3|PSMA3,69.78411899999999,71.77997,63.094503,63.536308999999996
DNMT3L|DNMT3L,0.02928,0.0,0.0,0.020297
DSCAM-AS1|DSCAM-AS1,0.051197,0.0,0.01617,0.035472
SOX12|SOX12,5.625879,5.478752,4.863808,4.985805
AURKAPS1|AURKAPS1,1.198628,1.150662,1.043142,0.973778
MIR6070|MIR6070,0.0,0.109488,0.0,0.0
IFIH1|IFIH1,2.090411,2.107975,2.052335,2.114117
ADGRL4|ADGRL4,0.022561,0.0,0.0,0.0
SPNS3|SPNS3,0.063886,0.045941,0.040234,0.024023
PCM1|PCM1,47.238065999999996,47.795265,48.400788,48.526641999999995
MIR4512|MIR4512,0.066999,0.163611,0.026175,0.013484
SYS1|SYS1,17.246176,17.553604999999997,18.007883,18.202696000000003
C1orf228|C1orf228,0.807399,0.839911,0.833323,0.814398
NRL|NRL,0.378148,0.364636,0.214734,0.374487
LOC101927766|LOC101927766,0.0,0.0,0.0,0.0
TMEM63A|TMEM63A,3.429977,3.417878,3.132351,3.082244
LOC101928418|LOC101928418,0.0,0.0,0.0,0.0
MEGF10|MEGF10,0.035876,0.035291,0.048863,0.057700999999999995
GOLGA2P7|GOLGA2P7,5.216891,5.094471,4.241093,4.392244
MIR4666A|MIR4666A,0.056512,0.0,0.075194,0.0
SIRT2|SIRT2,10.321384,10.086095,10.281479000000001,9.695213
MIR1183|MIR1183,0.159405,0.070776,0.191893,0.339474
SLC25A26|SLC25A26,6.981057,7.014277,6.734086,6.744695
MIR519A1|MIR519A1,0.0,0.0,0.0,0.0
TRIM38|TRIM38,7.878996,7.94597,8.675368,8.85794
AKNA|AKNA,0.374972,0.370432,0.301636,0.309977
KLHL21|KLHL21,7.133547,7.485682,7.274604,7.264448
MIR3975|MIR3975,0.525813,0.550077,0.347028,0.222483
KIR3DL2|KIR3DL2,0.001637,0.0,0.0,0.0
APOA4|APOA4,0.0,0.0,0.0,0.0
BSPH1|BSPH1,0.0,0.0,0.0,0.0
CDK20|CDK20,2.717316,2.5628650000000004,2.9610220000000003,2.7901819999999997
ST8SIA4|ST8SIA4,2.942546,3.000167,3.328431,3.3344080000000003
LOC101928565|LOC101928565,0.0,0.0,0.0,0.0
LOC100192426|LOC100192426,0.057497,0.02375,0.076975,0.0
CDC45|CDC45,4.461159,4.158738,3.83944,4.089809
PAM|PAM,2.242188,2.19393,2.105493,2.188716
LOC101927354|LOC101927354,0.0,0.0,0.0,0.0
C18orf8|C18orf8,11.697208,11.946390000000001,12.065926000000001,11.824113
ABHD11-AS1|ABHD11-AS1,0.758145,0.889245,0.802871,0.994134
RWDD4|RWDD4,5.228764,5.399195,5.066762000000001,5.081349
AKR7A2|AKR7A2,5.169751,5.029685,4.452142,4.661421
CAPSL|CAPSL,0.073196,0.0,0.067052,0.065318
MIR5001|MIR5001,0.000143,0.000127,0.000169,0.000181
CHCHD6|CHCHD6,6.840145,5.955098,5.589663,5.636348
CALR|CALR,1136.151733,1133.669189,1191.341797,1195.369873
PALLD|PALLD,5.782076,6.179511000000001,5.266881,5.4108220000000005
PROB1|PROB1,0.446654,0.433828,0.398696,0.423064
PDXK|PDXK,14.87405,14.786135,13.836073,14.313123
PCYOX1|PCYOX1,30.613802,30.51313,29.373285,30.177776
ZNF124|ZNF124,29.268915999999997,29.440217999999998,27.976952,27.271518
MIR7845|MIR7845,0.0,0.045154,0.0,0.0
CCDC26|CCDC26,0.0,0.0,0.0,0.0
TRIM74|TRIM74,0.0,0.0,0.0,0.0
C10orf12|C10orf12,18.548861,18.965897,16.95299,17.249004
CEACAM21|CEACAM21,0.0,0.0,0.0,0.0
SCGB2A1|SCGB2A1,0.0,0.0,0.0,0.0
BAZ2A|BAZ2A,9.544998,9.520288,8.073352,8.417706
LINC01271|LINC01271,0.015664,0.025424,0.088382,0.089804
SLC12A7|SLC12A7,6.811508,6.675542999999999,6.2853069999999995,6.228766
ITGB6|ITGB6,0.019029,0.022327,0.0,0.0
CLEC5A|CLEC5A,0.0,0.0,0.003021,0.002957
NUB1|NUB1,25.546329,25.720939,26.55425,26.695733
IFNL1|IFNL1,0.0,0.0,0.0,0.0
MIR6803|MIR6803,0.154157,0.398574,0.251322,0.551074
SLCO4C1|SLCO4C1,0.0,0.0,0.0,0.0
YIPF5|YIPF5,18.737172,18.48276,18.988245,19.529039
GOLGA8M|GOLGA8M,0.060230000000000006,0.068136,0.036512,0.061415
ZNF614|ZNF614,9.784846,10.088032,10.373221,10.324225
KLHL41|KLHL41,0.381017,0.325986,0.314961,0.301321
BEST3|BEST3,0.09362599999999999,0.0856,0.043192999999999995,0.103983
PTEN|PTEN,18.701231,18.905644,19.662237,19.715745
LINC00906|LINC00906,0.0,0.0,0.0,0.0
RPLP0|RPLP0,1534.570236,1510.7585450000001,1437.579147,1418.3866580000001
LEAP2|LEAP2,0.589928,0.496203,0.548843,0.678023
SIRPG-AS1|SIRPG-AS1,0.0,0.0,0.0,0.0
SNORD27|SNORD27,14.399239,17.770008,13.393764,15.066227
ARMT1|ARMT1,19.103409,20.34503,17.848748,17.668613
OR10H5|OR10H5,0.0,0.0,0.0,0.0
AMIGO1|AMIGO1,2.114206,2.230536,2.385564,2.39954
ACTG2|ACTG2,0.0,0.0,0.0,0.0
LINC00690|LINC00690,0.0,0.0,0.0,0.0
ARSJ|ARSJ,0.085489,0.082398,0.089978,0.090709
DSE|DSE,1.732826,1.70552,1.912556,2.081953
DNAJC1|DNAJC1,22.55608,22.579531,23.54459,23.944799
LOC102724699|LOC102724699,0.021044,0.025525,0.0,0.019467
MIR191|MIR191,0.065781,0.167856,0.125679,0.093669
SAMD10|SAMD10,0.446997,0.481248,0.397754,0.352654
AMY2B|AMY2B,0.128582,0.112636,0.138332,0.092681
TSR2|TSR2,19.566097,19.021702,21.719198,23.345211
TGFBI|TGFBI,0.045697,0.032381,0.04296,0.03335
DICER1|DICER1,20.777108,21.126091,19.173633,19.486825999999997
ST3GAL6-AS1|ST3GAL6-AS1,0.0,0.0,0.0,0.0
ZGLP1|ZGLP1,0.115595,0.187699,0.157348,0.173409
PCMTD1|PCMTD1,30.974181,30.601506,31.92003,31.929904999999998
IPP|IPP,15.047766,15.421013,15.460346,15.185408
SLC9A3R2|SLC9A3R2,4.48518,4.6655359999999995,4.005158,3.748728
FRMD6|FRMD6,1.06507,1.048338,1.0704809999999998,1.104438
PPP2R1A|PPP2R1A,58.517048,59.627229,55.00176999999999,54.605615
MIR6891|MIR6891,0.09174299999999999,0.038061,0.0,0.0
TTC25|TTC25,0.82236,0.707558,0.6545949999999999,0.73195
SMYD4|SMYD4,4.309772,4.322573,4.528728,4.607397
GPR108|GPR108,6.751493,6.887208,6.557059,6.499443
LOC101927919|LOC101927919,0.067827,0.058108,0.057322,0.063102
SGCZ|SGCZ,0.038764,0.018705,0.0,0.038803
MIR6860|MIR6860,0.0,0.0,0.0,0.0
CYP3A43|CYP3A43,0.206144,0.185279,0.07842,0.11537
COPS2|COPS2,26.387766,27.08436,27.042444,27.212941
OTX2|OTX2,0.0,0.0,0.0,0.0
TMEM161B-AS1|TMEM161B-AS1,7.416608,7.552133999999999,7.37083,7.379964000000001
CCDC181|CCDC181,0.18099400000000002,0.17232699999999998,0.17399699999999999,0.185074
BCL2L1|BCL2L1,31.301067,31.821777,29.02422,29.34447
KATNA1|KATNA1,7.439338,7.515811,7.65322,7.951247
MIR5682|MIR5682,0.060048,0.145715,0.403374,0.21858
MIR1266|MIR1266,0.057873,0.044751,0.0,0.0
MUL1|MUL1,10.359945,10.358774,9.852957,9.973327
LINC01370|LINC01370,0.011839,0.030029,0.0,0.0
ZNF705A|ZNF705A,0.004034,0.006531,0.005141,0.004843
MIR93|MIR93,0.115332,0.195575,0.200221,0.150547
SLC15A3|SLC15A3,0.035322,0.02919,0.0,0.024723
C1orf116|C1orf116,36.341057,36.509949999999996,14.512502999999999,15.017420999999999
SLC43A1|SLC43A1,6.890927,6.941091,5.215694,5.169992000000001
FTO-IT1|FTO-IT1,0.411779,0.350244,0.288116,0.383915
LINC00619|LINC00619,0.0,0.0,0.0,0.0
ZNF708|ZNF708,6.149483999999999,6.171745,6.574726,6.8091680000000006
TRPM8|TRPM8,0.846471,0.806172,0.250176,0.251406
GCSAM|GCSAM,0.023452,0.019882,0.036502,0.026562
PCDH11X|PCDH11X,5.070702000000001,5.10038,5.227928,5.27461
CHMP6|CHMP6,3.137518,3.171558,2.720723,2.6619
UGT1A1|UGT1A1,0.0,0.021882,0.007609,0.004978
SIRT1|SIRT1,15.311747,15.228278999999999,14.187471,14.369617000000002
TMEM171|TMEM171,0.042944,0.075615,0.054075,0.057427
USP22|USP22,182.403061,184.09494,174.998764,175.67955
MAPK7|MAPK7,0.9996430000000001,0.9265049999999999,0.763684,0.672333
AIF1|AIF1,0.13225,0.18061200000000002,0.14907700000000002,0.15297899999999998
IL1F10|IL1F10,0.285223,0.222571,0.250738,0.105498
APBB1|APBB1,4.159525,3.894872,4.248191,3.8812210000000005
ARPC5L|ARPC5L,17.090845,17.044167,17.945839,18.469381
SIGLEC11|SIGLEC11,0.0,0.0,0.0,0.0
TRNP1|TRNP1,1.774277,1.750247,1.638025,1.456486
MIR149|MIR149,0.0,0.0,0.0,0.0
KAT8|KAT8,11.401277,10.974311,10.993482,11.116197
PRH1|PRH1,2.051977,2.754309,1.610801,1.300334
ENOSF1|ENOSF1,6.273731,6.164417,6.26464,6.275142
PNPT1|PNPT1,11.262871,10.853728,11.104016,11.524452
TMEM150C|TMEM150C,0.224326,0.220791,0.199513,0.182684
PP14571|PP14571,0.055483,0.058027,0.046964,0.042313
B3GALNT1|B3GALNT1,0.0,0.00279,0.0,0.0
PRDM5|PRDM5,0.003672,0.0,0.0,0.001941
C20orf166-AS1|C20orf166-AS1,0.0,0.0,0.0,0.0
MIR485|MIR485,0.0,0.0,0.0,0.0
RPL36A|RPL36A,235.684178,225.239724,218.816949,216.769389
TDRD6|TDRD6,0.038161,0.043708,0.053978,0.053989
TMEM207|TMEM207,0.0,0.0,0.0,0.007175
MIR4636|MIR4636,0.0,0.0,0.0,0.0
PLEKHS1|PLEKHS1,0.172241,0.157357,0.113088,0.173264
PROSER1|PROSER1,3.640198,3.737618,3.91309,4.08147
CBWD5|CBWD5,26.205811999999998,26.899777999999998,23.865967,20.304043
PLEKHA4|PLEKHA4,0.0,0.0,0.0,0.0
SCAPER|SCAPER,6.280245,6.2488079999999995,6.556079,6.579
TNS2|TNS2,1.026201,0.992677,1.084996,1.13121
DVL2|DVL2,3.066828,3.033367,2.850342,2.803046
NOP10|NOP10,46.429386,45.305954,39.576244,40.141438
MIR183|MIR183,0.0,0.0,0.0,0.0
ZNF385D-AS1|ZNF385D-AS1,0.0,0.0,0.0,0.0
DNAH3|DNAH3,0.0132,0.01505,0.016125,0.01879
ATP5F1|ATP5F1,44.581001,45.060448,41.379765,42.027336
LOC100289561|LOC100289561,0.906897,0.778967,0.982118,1.109713
DDX47|DDX47,23.195498,23.964579,23.604912,23.546549
GLDN|GLDN,0.011594,0.003978,0.009099,0.006843
AFF4|AFF4,37.067326,37.307415,36.234303,37.197964
CLDN11|CLDN11,0.003521,0.0,0.013946,0.005641
LINC01555|LINC01555,0.0,0.003488,0.0,0.004572
CNEP1R1|CNEP1R1,2.9418100000000003,2.8879580000000002,2.696796,2.8047020000000003
MRPL10|MRPL10,10.796379,11.17277,10.38101,10.297083
OR14J1|OR14J1,0.0,0.0,0.0,0.0
BAZ2B|BAZ2B,5.598034999999999,5.660082000000001,5.823384,5.794183
SNORD103B|SNORD103B,0.6187819999999999,0.626423,0.440884,0.674254
LOC101927120|LOC101927120,0.0,0.0,0.003583,0.0
MIR6767|MIR6767,0.02856,0.173598,0.10447,0.03222
MTRNR2L9|MTRNR2L9,27.064688,23.617451,25.600288,22.786625
RNF138P1|RNF138P1,4.226871,4.11008,1.847278,1.911968
PROK1|PROK1,0.0,0.0,0.0,0.0
TMEM179B|TMEM179B,14.323434,14.313901,12.900213,12.828639
RPS7P5|RPS7P5,0.0,0.0,0.0,0.0
MIR675|MIR675,0.0,0.0,0.014948,0.0
MIR4682|MIR4682,0.0,0.0,0.0,0.138867
HOXD4|HOXD4,0.0,0.019049,0.0,0.0
BTBD9|BTBD9,4.986478,4.924804999999999,4.913547,4.993492
MMRN1|MMRN1,0.0,0.0,0.0,0.0
LRP6|LRP6,15.349777,15.662381,16.419651,16.478737
ANKRD30BL|ANKRD30BL,0.0,0.0,0.013288,0.0
KRTAP4-12|KRTAP4-12,0.0,0.0,0.0,0.0
MIR4704|MIR4704,0.0,0.0,0.0,0.0
ZNF222|ZNF222,2.686337,2.896584,3.094468,3.287279
LOC102724957|LOC102724957,0.0,0.0,0.0,0.0
MIR3064|MIR3064,79.994881,81.975197,75.024147,76.412384
KIAA1217|KIAA1217,12.70872,12.886435000000002,12.301507,12.715209999999999
FAM162A|FAM162A,110.303185,111.445488,112.876122,113.230804
LVCAT8|LVCAT8,0.063754,0.067995,0.199518,0.076353
MIR4480|MIR4480,0.0,0.0,0.071714,0.0
KIAA0825|KIAA0825,0.657807,0.644394,0.617885,0.677663
CCL21|CCL21,0.0,0.0,0.0,0.024593
SLC2A12|SLC2A12,26.483356,26.77927,14.621877,15.124616
GZMA|GZMA,0.0,0.0,0.0,0.0
GNPTAB|GNPTAB,18.140583,18.166777,18.309439,18.266884
LOC101927869|LOC101927869,0.0,0.0,0.0,0.0
PRKAG2-AS1|PRKAG2-AS1,0.281319,0.17719,0.214168,0.18641
LOC392232|LOC392232,0.0,0.0,0.0,0.0
ADIRF|ADIRF,0.0,0.0,0.0,0.0
RNU6-14P|RNU6-14P,61.985466,60.684727,70.569199,69.914024
NEU3|NEU3,12.171791,12.572448,12.006836,12.35723
LINC01105|LINC01105,0.0,0.00345,0.000956,0.003106
STAR|STAR,0.065323,0.05367,0.053216,0.041877
PPIP5K2|PPIP5K2,11.380308000000001,11.634041999999999,11.424378,11.744806
UBE2F|UBE2F,8.550597,8.876890999999999,8.103582,8.107427999999999
TIPARP-AS1|TIPARP-AS1,0.402525,0.369749,0.408936,0.363415
LAMP3|LAMP3,0.0,0.0,0.0,0.003254
ZNF345|ZNF345,4.010244,4.493099000000001,5.144338,4.972303
SIGLEC5|SIGLEC5,0.0,0.005919,0.004204,0.003992
RGS13|RGS13,0.0,0.0,0.0,0.0
LINC00581|LINC00581,0.0,0.0,0.0,0.0
SNORD115-12|SNORD115-12,0.0,0.0,0.0,0.005616
CLMP|CLMP,0.376607,0.352445,0.350253,0.456656
MIR221|MIR221,0.052311,0.0,0.085826,0.055688
GOLGA7B|GOLGA7B,0.002739,0.005909,0.00329,0.005555
SNORD64|SNORD64,0.000733,0.000666,0.000813,0.000859
KCNIP2-AS1|KCNIP2-AS1,0.137935,0.197232,0.112786,0.13661
C11orf24|C11orf24,2.538034,2.83414,2.3666,2.334093
SNORD113-1|SNORD113-1,0.0,0.0,0.0,0.0
RGS10|RGS10,19.338971,18.57529,19.053974,19.965152
TLR8|TLR8,0.0,0.0,0.0,0.002385
ENHO|ENHO,0.130869,0.080392,0.043002,0.032169
OR2W3|OR2W3,0.0,0.0,0.0,0.0
CRYBB2P1|CRYBB2P1,2.980219,3.180937,3.089913,2.652704
GPR68|GPR68,0.106529,0.107068,0.085975,0.118492
SKINTL|SKINTL,0.0,0.0,0.0,0.022332
SOWAHC|SOWAHC,2.321886,2.278572,2.508379,2.322776
TICAM2|TICAM2,0.007439,0.014092,0.01208,0.010378
NDUFAF6|NDUFAF6,4.080692,4.174783,3.945802,3.993136
ADAMTS1|ADAMTS1,114.234879,114.127785,101.979088,102.576874
C5orf67|C5orf67,0.0,0.0,0.0,0.0
GPRC5B|GPRC5B,1.067822,1.090844,0.831189,0.918751
CYP2C9|CYP2C9,3.791396,3.77926,3.901198,3.600108
RHOXF2|RHOXF2,0.0,0.0,0.0,0.0
FLT3LG|FLT3LG,0.0,0.035885,0.032389,0.031795
NDUFA8|NDUFA8,36.679379,36.602757,35.095184,34.166454
RBM48|RBM48,5.081208,5.235022,5.687659,5.652556
OLR1|OLR1,0.0,0.0,0.0,0.0
TFCP2L1|TFCP2L1,0.012575,0.00628,0.009219,0.00862
LOC100996325|LOC100996325,0.021708,0.041829000000000005,0.06576399999999999,0.060382000000000005
LINC01489|LINC01489,0.0,0.0,0.0,0.0
LOC101928837|LOC101928837,4.783683999999999,4.379948000000001,4.53782,3.9932610000000004
MGRN1|MGRN1,4.5992999999999995,4.8301940000000005,4.142314,4.119238
LINC00839|LINC00839,4.314268,4.498874,4.047093,3.967708
VPS9D1-AS1|VPS9D1-AS1,2.265191,2.262015,2.194386,2.170466
LINC00572|LINC00572,0.034508,0.091703,0.119176,0.0
LOC101927708|LOC101927708,0.103129,0.155531,0.267947,0.135121
PRORSD1P|PRORSD1P,1.027429,1.075761,0.89523,0.817824
MAP4K1|MAP4K1,0.388302,0.405522,0.395678,0.437123
TP53INP2|TP53INP2,1.164972,1.19638,1.091899,1.216375
CASC10|CASC10,0.274386,0.275523,0.175143,0.204049
LOC440600|LOC440600,0.093736,0.138344,0.100347,0.120533
ACSBG2|ACSBG2,0.25224,0.278864,0.287235,0.277972
DUSP6|DUSP6,0.060315,0.080649,0.106921,0.123887
CCAT2|CCAT2,0.166539,0.170779,0.127814,0.152538
TFAP2A-AS1|TFAP2A-AS1,0.28053,0.217577,0.181351,0.111589
FLNA|FLNA,40.08152,40.375042,37.060296,37.011072999999996
EXOSC2|EXOSC2,18.210118,18.637577,19.753278,19.842447999999997
NDP|NDP,0.395553,0.417238,0.484124,0.446335
KRT16P2|KRT16P2,0.0,0.0,0.0,0.0
HMGA1P7|HMGA1P7,0.0,0.0,0.0,0.0
PSG8|PSG8,0.0,0.0,0.0,0.0
OR51B5|OR51B5,0.189261,0.097684,0.147174,0.138848
SUCLG1|SUCLG1,13.593753,13.712223,12.921659,12.593128
MIR4722|MIR4722,0.451406,0.555399,0.353592,0.394537
RGPD4|RGPD4,1.468687,1.506401,1.481668,1.477036
LOC283045|LOC283045,0.0,0.01097,0.021127,0.0
TMEM180|TMEM180,0.470437,0.474975,0.403911,0.422372
MIR892C|MIR892C,0.0,0.0,0.0,0.0
COG8|COG8,14.618684,15.222252,14.83598,14.876864
NBAS|NBAS,10.67037,10.624535,10.436803,10.492984
NEURL3|NEURL3,0.033843,0.022463,0.026299999999999997,0.039366
SON|SON,38.201665999999996,38.352922,38.572675,38.930388
ABCC4|ABCC4,52.597688,53.15436699999999,37.768418999999994,37.211562
PLA2G4E|PLA2G4E,0.028552,0.026682,0.023532,0.020603
LOC101927043|LOC101927043,0.13126700000000002,0.145692,0.122304,0.10818399999999999
KRTAP6-2|KRTAP6-2,0.0,0.0,0.0,0.0
POM121L2|POM121L2,0.001565,0.0,0.0,0.0
GPR6|GPR6,0.0,0.0,0.0,0.0
ZNF253|ZNF253,19.366123,19.495581,21.251905,21.063164
BTBD16|BTBD16,0.0,0.054922,0.075253,0.088656
SPRED1|SPRED1,2.28044,2.201965,1.848069,2.076555
LOC113230|LOC113230,0.342032,0.35303399999999996,0.324881,0.354892
PRR34-AS1|PRR34-AS1,3.533494,3.686764,3.1726,3.276267
LCNL1|LCNL1,0.0,0.0,0.0,0.0
ATP6V1C1|ATP6V1C1,11.215555,11.410748,10.093584,10.177133
OR4K17|OR4K17,0.0,0.0,0.0,0.0
LOC101926975|LOC101926975,0.0,0.0,0.0,0.0
LINC01600|LINC01600,0.020543,0.0,0.008193,0.0
LOC101927849|LOC101927849,0.0,0.0,0.0,0.0
LOC284788|LOC284788,0.0,0.0,0.0,0.0
GOLGA6L1|GOLGA6L1,0.006309,0.004144,0.0033309999999999998,0.003922
PPARGC1B|PPARGC1B,0.804256,0.8377180000000001,0.6955990000000001,0.761865
ERICH6B|ERICH6B,0.0,0.0,0.0,0.004203
ABCA4|ABCA4,0.067869,0.057976,0.077882,0.083287
MIR2115|MIR2115,0.0,0.0,0.0,0.0
DMTF1|DMTF1,13.812487,14.006848999999999,13.918474,14.059386
PRDX6|PRDX6,98.831429,99.576668,101.845284,102.355507
SNORA107|SNORA107,0.0,0.0,0.0,0.0
TENM4|TENM4,0.020731,0.012808,0.019089,0.014001
HNRNPR|HNRNPR,24.349334,24.244808999999997,25.161195,25.097087
SLC22A2|SLC22A2,0.01722,0.0,0.012373,0.017855
ZNF311|ZNF311,0.0,0.015397999999999998,0.0,0.0
URB1-AS1|URB1-AS1,14.946087,15.490576,14.022294,13.942938
DDX18|DDX18,22.478317,22.859497,24.983213,25.44886
SCRN2|SCRN2,2.937057,3.1905229999999998,3.1614430000000002,3.173972
ELK1|ELK1,3.776464,3.696519,3.3988449999999997,3.338324
CAMK1D|CAMK1D,1.511558,1.7554340000000002,1.755621,2.838708
PKD1L1|PKD1L1,0.024204,0.02201,0.014576,0.0
ADD2|ADD2,0.206993,0.247691,0.24231,0.251237
MCM3AP-AS1|MCM3AP-AS1,5.631219,5.7214,5.602747000000001,6.312894
PTOV1-AS1|PTOV1-AS1,2.22867,2.368855,2.117403,2.039
ADCY4|ADCY4,0.0,0.007784,0.0,0.0
SLC26A11|SLC26A11,2.48063,2.395454,2.253488,2.330651
OR5B17|OR5B17,0.0,0.0,0.0,0.0
DLGAP1-AS3|DLGAP1-AS3,0.0,0.0,0.0,0.0
MIR545|MIR545,0.174089,0.150482,0.125091,0.144964
RALY-AS1|RALY-AS1,1.402671,1.284329,1.44578,1.392528
CD3G|CD3G,0.0,0.0,0.0,0.0
LOC101928231|LOC101928231,0.0,0.024202,0.0,0.0
CADPS|CADPS,0.0,0.0,0.0,0.0
MPP3|MPP3,2.021669,1.793767,1.963239,1.899914
LINC01337|LINC01337,0.0,0.0,0.0,0.0
NOLC1|NOLC1,55.092777,55.438413,53.435319,55.005175
ANKRD53|ANKRD53,0.021761,0.021374,0.019414,0.014888
LOC286437|LOC286437,0.962563,0.999581,1.001925,0.90038
MASTL|MASTL,5.02703,4.910909,4.964721,4.818131
RPS27|RPS27,667.756104,659.329285,642.275635,655.978394
KRT222|KRT222,0.017097,0.031797,0.029103,0.0
ROPN1L|ROPN1L,0.39207400000000003,0.306865,0.358905,0.335617
C6orf201|C6orf201,0.561006,0.538041,0.284974,0.317021
MICALL2|MICALL2,1.355167,1.370925,1.199559,1.292977
OR2AP1|OR2AP1,0.0,0.0,0.0,0.0
BATF2|BATF2,0.075979,0.112944,0.094486,0.110007
OR10X1|OR10X1,0.0,0.0,0.0,0.0
BPIFA1|BPIFA1,0.0,0.0,0.0,0.0
GLB1L3|GLB1L3,0.0,0.055321,0.0,0.0
MRS2P2|MRS2P2,0.076122,0.10764,0.105841,0.097843
GNA14|GNA14,0.540719,0.565617,0.50522,0.497453
IL13|IL13,0.0,0.0,0.007116,0.006965
KRTAP4-2|KRTAP4-2,0.0,0.0,0.0,0.0
HES3|HES3,0.0,0.0,0.0,0.0
ERICH6|ERICH6,0.072492,0.035794,0.044438,0.06434
CDY2A|CDY2A,0.0,0.002851,0.0,0.001324
OPTN|OPTN,6.810852000000001,7.2043550000000005,6.446774,6.780884
EPX|EPX,0.027532,0.019183,0.038613,0.026979
SACS-AS1|SACS-AS1,0.229418,0.241305,0.190408,0.140959
